research|contato|question|wording|order_question|cidade|bairro|sex|answer|research_name|region|Faixa etária|Religião
0|19129|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Ficou na mesma|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Governo Estadual|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Prefeitura de Cuiabá|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Críticas|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Elogios|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Lúdio Cabral|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Abilio|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Nenhum/Branco/Nulo|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Bom/Aumenta chances|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Bom/Aumenta chances|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Bom/Aumenta chances|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Bom/Aumenta chances|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19129|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|Jardim dos Ipês – loteamento|Feminino|Ruim/Diminui chances|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19632|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|Araés|Feminino|Abilio|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|41|25-Abílio ou Lúdio ?|25|Cuiabá|Araés|Feminino|Lúdio Cabral|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|Araés|Feminino|Botelho|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|43|27-Botelho ou Lúdio ?|27|Cuiabá|Araés|Feminino|Lúdio Cabral|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|44|28-Lúdio ou Fábio Garcia ?|28|Cuiabá|Araés|Feminino|Lúdio Cabral|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|46|29-Você apoia a legalização do aborto no Brasil?|29|Cuiabá|Araés|Feminino|Não|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Cuiabá|Araés|Feminino|Não|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1000|01-Você professa alguma religião? Qual?|1|Cuiabá|Araés|Feminino|Cristão/Evangélico|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Cuiabá|Araés|Feminino|Sim|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1002|03-Qual sua idade?|3|Cuiabá|Araés|Feminino|35 a 44|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Cuiabá|Araés|Feminino|Indiferente|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Cuiabá|Araés|Feminino|Indiferente|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Cuiabá|Araés|Feminino|Ruim/Reprova|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Cuiabá|Araés|Feminino|Boa/Aprova|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Cuiabá|Araés|Feminino|Governo Estadual – Mauro Mendes|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Cuiabá|Araés|Feminino|Não ouvi falar|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Cuiabá|Araés|Feminino|Você aprova|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Cuiabá|Araés|Feminino|Ficou na mesma|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|Araés|Feminino|Todos fazem isso|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|Araés|Feminino|Prefeitura de Cuiabá|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|Araés|Feminino|Elogios|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|Araés|Feminino|Elogios|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|Araés|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|Araés|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|Araés|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|Araés|Feminino|Lúdio Cabral|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|Araés|Feminino|Lúdio Cabral|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|Araés|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|Araés|Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|Araés|Feminino|Abilio|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|Araés|Feminino|Stopa|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|Araés|Feminino|Indiferente|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|Araés|Feminino|Bom/Aumenta chances|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|Araés|Feminino|Bom/Aumenta chances|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|Araés|Feminino|Indiferente|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19632|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|Araés|Feminino|Indiferente|Quanti Cuiabá|Oeste|35 a 44|Cristão/Evangélico
0|19710|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|São Sebastião |Feminino|Abilio|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|41|25-Abílio ou Lúdio ?|25|Cuiabá|São Sebastião |Feminino|Abilio|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|São Sebastião |Feminino|Botelho|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|43|27-Botelho ou Lúdio ?|27|Cuiabá|São Sebastião |Feminino|Botelho|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|44|28-Lúdio ou Fábio Garcia ?|28|Cuiabá|São Sebastião |Feminino|Lúdio Cabral|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|46|29-Você apoia a legalização do aborto no Brasil?|29|Cuiabá|São Sebastião |Feminino|Não|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Cuiabá|São Sebastião |Feminino|Não|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1000|01-Você professa alguma religião? Qual?|1|Cuiabá|São Sebastião |Feminino|Cristão/Evangélico|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Cuiabá|São Sebastião |Feminino|Sim|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1002|03-Qual sua idade?|3|Cuiabá|São Sebastião |Feminino|25 a 34|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Cuiabá|São Sebastião |Feminino|Indiferente|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Cuiabá|São Sebastião |Feminino|Boa/Aprova|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Cuiabá|São Sebastião |Feminino|Indiferente|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Cuiabá|São Sebastião |Feminino|Indiferente|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Cuiabá|São Sebastião |Feminino|Governo Estadual – Mauro Mendes|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Cuiabá|São Sebastião |Feminino|Não ouvi falar|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Cuiabá|São Sebastião |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Cuiabá|São Sebastião |Feminino|Ficou na mesma|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|São Sebastião |Feminino|Todos fazem isso|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|São Sebastião |Feminino|Prefeitura de Cuiabá|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|São Sebastião |Feminino|Elogios|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|São Sebastião |Feminino|Críticas|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|São Sebastião |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|São Sebastião |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|São Sebastião |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|São Sebastião |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|São Sebastião |Feminino|Eduardo Botelho|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|São Sebastião |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|São Sebastião |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|São Sebastião |Feminino|Botelho|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|São Sebastião |Feminino|Stopa|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|São Sebastião |Feminino|Ruim/Diminui chances|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|São Sebastião |Feminino|Bom/Aumenta chances|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|São Sebastião |Feminino|Indiferente|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|São Sebastião |Feminino|Ruim/Diminui chances|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19710|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|São Sebastião |Feminino|Indiferente|Quanti Cuiabá|Sul|25 a 34|Cristão/Evangélico
0|19791|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|Dom Bosco|Masculino|Abilio|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|19791|41|25-Abílio ou Lúdio ?|25|Cuiabá|Dom Bosco|Masculino|Abilio|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|19791|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|Dom Bosco|Masculino|Botelho|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
